capture_industry,cluster_active,financial_ann_date,financial_bad,financial_missing,is_st,membership_present,period,planned_entry_date,reasons,signal_date,signal_industry,ts_code
801152.SI,True,2016-04-29,True,False,False,True,2015-2021,2016-10-19,"[""financial_bad""]",2016-10-18,801152.SI,000518.SZ
801152.SI,True,2016-04-29,True,False,False,True,2015-2021,2016-10-20,"[""financial_bad""]",2016-10-19,801152.SI,000518.SZ
801152.SI,True,2016-04-29,True,False,False,True,2015-2021,2016-10-21,"[""financial_bad""]",2016-10-20,801152.SI,000518.SZ
801152.SI,True,2016-04-29,True,False,False,True,2015-2021,2016-10-24,"[""financial_bad""]",2016-10-21,801152.SI,000518.SZ
801152.SI,True,2016-04-29,True,False,False,True,2015-2021,2016-10-25,"[""financial_bad""]",2016-10-24,801152.SI,000518.SZ
801152.SI,True,2016-04-29,True,False,False,True,2015-2021,2016-10-27,"[""financial_bad""]",2016-10-26,801152.SI,000518.SZ
801152.SI,True,2016-04-29,True,False,False,True,2015-2021,2016-10-28,"[""financial_bad""]",2016-10-27,801152.SI,000518.SZ
801152.SI,True,2016-04-29,True,False,False,True,2015-2021,2016-10-31,"[""financial_bad""]",2016-10-28,801152.SI,000518.SZ
801152.SI,True,2016-04-29,True,False,False,True,2015-2021,2016-11-01,"[""financial_bad""]",2016-10-31,801152.SI,000518.SZ
801152.SI,True,2016-04-29,True,False,False,True,2015-2021,2016-11-02,"[""financial_bad""]",2016-11-01,801152.SI,000518.SZ
801131.SI,True,2016-04-22,True,False,False,True,2015-2021,2016-11-02,"[""financial_bad""]",2016-11-01,801131.SI,002486.SZ
801152.SI,True,2016-04-29,True,False,False,True,2015-2021,2016-11-03,"[""financial_bad""]",2016-11-02,801152.SI,000518.SZ
801152.SI,True,2016-04-29,True,False,False,True,2015-2021,2016-11-04,"[""financial_bad""]",2016-11-03,801152.SI,000518.SZ
801152.SI,True,2016-04-29,True,False,False,True,2015-2021,2016-11-07,"[""financial_bad""]",2016-11-04,801152.SI,000518.SZ
801152.SI,True,2016-04-29,True,False,False,True,2015-2021,2016-11-08,"[""financial_bad""]",2016-11-07,801152.SI,000518.SZ
801152.SI,True,2016-04-29,True,False,False,True,2015-2021,2016-11-09,"[""financial_bad""]",2016-11-08,801152.SI,000518.SZ
801152.SI,True,2016-04-29,True,False,False,True,2015-2021,2016-11-10,"[""financial_bad""]",2016-11-09,801152.SI,000518.SZ
801152.SI,True,2016-04-29,True,False,False,True,2015-2021,2016-11-11,"[""financial_bad""]",2016-11-10,801152.SI,000518.SZ
801152.SI,True,2016-04-29,True,False,False,True,2015-2021,2016-11-14,"[""financial_bad""]",2016-11-11,801152.SI,000518.SZ
801055.SI,True,2016-04-30,True,False,False,True,2015-2021,2016-11-14,"[""financial_bad""]",2016-11-11,801055.SI,000630.SZ
801152.SI,True,2016-04-29,True,False,False,True,2015-2021,2016-11-15,"[""financial_bad""]",2016-11-14,801152.SI,000518.SZ
801152.SI,True,2016-04-29,True,False,False,True,2015-2021,2016-11-16,"[""financial_bad""]",2016-11-15,801152.SI,000518.SZ
801044.SI,True,2016-03-31,True,False,False,True,2015-2021,2016-11-16,"[""financial_bad""]",2016-11-15,801044.SI,000932.SZ
801152.SI,True,2016-04-29,True,False,False,True,2015-2021,2016-11-17,"[""financial_bad""]",2016-11-16,801152.SI,000518.SZ
801044.SI,True,2016-03-31,True,False,False,True,2015-2021,2016-11-17,"[""financial_bad""]",2016-11-16,801044.SI,000932.SZ
801152.SI,True,2016-04-29,True,False,False,True,2015-2021,2016-11-18,"[""financial_bad""]",2016-11-17,801152.SI,000518.SZ
801152.SI,True,2016-04-29,True,False,False,True,2015-2021,2016-11-21,"[""financial_bad""]",2016-11-18,801152.SI,000518.SZ
801044.SI,True,2016-03-31,True,False,False,True,2015-2021,2016-11-21,"[""financial_bad""]",2016-11-18,801044.SI,000932.SZ
801152.SI,True,2016-04-29,True,False,False,True,2015-2021,2016-11-22,"[""financial_bad""]",2016-11-21,801152.SI,000518.SZ
801044.SI,True,2016-03-31,True,False,False,True,2015-2021,2016-11-22,"[""financial_bad""]",2016-11-21,801044.SI,000932.SZ
801152.SI,True,2016-04-29,True,False,False,True,2015-2021,2016-11-23,"[""financial_bad""]",2016-11-22,801152.SI,000518.SZ
801044.SI,True,2016-03-31,True,False,False,True,2015-2021,2016-11-23,"[""financial_bad""]",2016-11-22,801044.SI,000932.SZ
801152.SI,True,2016-04-29,True,False,False,True,2015-2021,2016-11-24,"[""financial_bad""]",2016-11-23,801152.SI,000518.SZ
801044.SI,True,2016-03-31,True,False,False,True,2015-2021,2016-11-24,"[""financial_bad""]",2016-11-23,801044.SI,000932.SZ
801152.SI,True,2016-04-29,True,False,False,True,2015-2021,2016-11-25,"[""financial_bad""]",2016-11-24,801152.SI,000518.SZ
801044.SI,True,2016-03-31,True,False,False,True,2015-2021,2016-11-25,"[""financial_bad""]",2016-11-24,801044.SI,000932.SZ
801152.SI,True,2016-04-29,True,False,False,True,2015-2021,2016-11-28,"[""financial_bad""]",2016-11-25,801152.SI,000518.SZ
801044.SI,True,2016-03-31,True,False,False,True,2015-2021,2016-11-28,"[""financial_bad""]",2016-11-25,801044.SI,000932.SZ
801152.SI,True,2016-04-29,True,False,False,True,2015-2021,2016-11-29,"[""financial_bad""]",2016-11-28,801152.SI,000518.SZ
801044.SI,True,2016-03-31,True,False,False,True,2015-2021,2016-11-29,"[""financial_bad""]",2016-11-28,801044.SI,000932.SZ
801044.SI,True,2016-03-31,True,False,False,True,2015-2021,2016-11-30,"[""financial_bad""]",2016-11-29,801044.SI,000932.SZ
801152.SI,True,2016-04-29,True,False,False,True,2015-2021,2016-12-01,"[""financial_bad""]",2016-11-30,801152.SI,000518.SZ
801044.SI,True,2016-03-31,True,False,False,True,2015-2021,2016-12-01,"[""financial_bad""]",2016-11-30,801044.SI,000932.SZ
801152.SI,True,2016-04-29,True,False,False,True,2015-2021,2016-12-02,"[""financial_bad""]",2016-12-01,801152.SI,000518.SZ
801044.SI,True,2016-03-31,True,False,False,True,2015-2021,2016-12-02,"[""financial_bad""]",2016-12-01,801044.SI,000932.SZ
801152.SI,True,2016-04-29,True,False,False,True,2015-2021,2016-12-05,"[""financial_bad""]",2016-12-02,801152.SI,000518.SZ
801152.SI,False,2016-04-29,True,False,False,True,2015-2021,2016-12-06,"[""financial_bad""]",2016-12-05,801152.SI,000518.SZ
801152.SI,False,2016-04-29,True,False,False,True,2015-2021,2016-12-07,"[""financial_bad""]",2016-12-06,801152.SI,000518.SZ
801152.SI,False,2016-04-29,True,False,False,True,2015-2021,2016-12-08,"[""financial_bad""]",2016-12-07,801152.SI,000518.SZ
801152.SI,False,2016-04-29,True,False,False,True,2015-2021,2016-12-09,"[""financial_bad""]",2016-12-08,801152.SI,000518.SZ
801055.SI,True,2016-04-30,True,False,False,True,2015-2021,2016-12-09,"[""financial_bad""]",2016-12-08,801055.SI,000630.SZ
801152.SI,False,2016-04-29,True,False,False,True,2015-2021,2016-12-12,"[""financial_bad""]",2016-12-09,801152.SI,000518.SZ
801055.SI,True,2016-04-30,True,False,False,True,2015-2021,2016-12-12,"[""financial_bad""]",2016-12-09,801055.SI,000630.SZ
801044.SI,True,2016-03-31,True,False,False,True,2015-2021,2016-12-12,"[""financial_bad""]",2016-12-09,801044.SI,000932.SZ
801044.SI,True,2016-03-31,True,False,False,True,2015-2021,2016-12-13,"[""financial_bad""]",2016-12-12,801044.SI,000932.SZ
801044.SI,True,2016-03-31,True,False,False,True,2015-2021,2016-12-20,"[""financial_bad""]",2016-12-19,801044.SI,000932.SZ
801132.SI,True,2016-04-26,True,False,False,True,2015-2021,2016-12-20,"[""financial_bad""]",2016-12-19,801132.SI,600137.SH
801132.SI,True,2016-04-26,True,False,False,True,2015-2021,2016-12-21,"[""financial_bad""]",2016-12-20,801132.SI,600137.SH
801152.SI,False,2016-04-29,True,False,False,True,2015-2021,2016-12-22,"[""financial_bad""]",2016-12-21,801152.SI,000518.SZ
801044.SI,True,2016-03-31,True,False,False,True,2015-2021,2016-12-22,"[""financial_bad""]",2016-12-21,801044.SI,000932.SZ
801132.SI,True,2016-04-26,True,False,False,True,2015-2021,2016-12-22,"[""financial_bad""]",2016-12-21,801132.SI,600137.SH
801152.SI,False,2016-04-29,True,False,False,True,2015-2021,2016-12-23,"[""financial_bad""]",2016-12-22,801152.SI,000518.SZ
801044.SI,True,2016-03-31,True,False,False,True,2015-2021,2016-12-23,"[""financial_bad""]",2016-12-22,801044.SI,000932.SZ
801132.SI,True,2016-04-26,True,False,False,True,2015-2021,2016-12-23,"[""financial_bad""]",2016-12-22,801132.SI,600137.SH
801152.SI,False,2016-04-29,True,False,False,True,2015-2021,2016-12-26,"[""financial_bad""]",2016-12-23,801152.SI,000518.SZ
801044.SI,True,2016-03-31,True,False,False,True,2015-2021,2016-12-26,"[""financial_bad""]",2016-12-23,801044.SI,000932.SZ
801152.SI,False,2016-04-29,True,False,False,True,2015-2021,2016-12-27,"[""financial_bad""]",2016-12-26,801152.SI,000518.SZ
801044.SI,True,2016-03-31,True,False,False,True,2015-2021,2016-12-27,"[""financial_bad""]",2016-12-26,801044.SI,000932.SZ
801152.SI,False,2016-04-29,True,False,False,True,2015-2021,2016-12-28,"[""financial_bad""]",2016-12-27,801152.SI,000518.SZ
801044.SI,True,2016-03-31,True,False,False,True,2015-2021,2016-12-28,"[""financial_bad""]",2016-12-27,801044.SI,000932.SZ
801152.SI,False,2016-04-29,True,False,False,True,2015-2021,2016-12-29,"[""financial_bad""]",2016-12-28,801152.SI,000518.SZ
801044.SI,True,2016-03-31,True,False,False,True,2015-2021,2016-12-29,"[""financial_bad""]",2016-12-28,801044.SI,000932.SZ
801152.SI,False,2016-04-29,True,False,False,True,2015-2021,2017-01-04,"[""financial_bad""]",2017-01-03,801152.SI,000518.SZ
801044.SI,True,2016-03-31,True,False,False,True,2015-2021,2017-01-04,"[""financial_bad""]",2017-01-03,801044.SI,000932.SZ
801132.SI,False,2016-04-26,True,False,False,True,2015-2021,2017-01-04,"[""financial_bad""]",2017-01-03,801132.SI,600137.SH
801044.SI,True,2016-03-31,True,False,False,True,2015-2021,2017-01-12,"[""financial_bad""]",2017-01-04,801044.SI,000932.SZ
801132.SI,False,2016-04-26,True,False,False,True,2015-2021,2017-01-05,"[""financial_bad""]",2017-01-04,801132.SI,600137.SH
801152.SI,False,2016-04-29,True,False,False,True,2015-2021,2017-01-06,"[""financial_bad""]",2017-01-05,801152.SI,000518.SZ
801152.SI,False,2016-04-29,True,False,False,True,2015-2021,2017-01-09,"[""financial_bad""]",2017-01-06,801152.SI,000518.SZ
801152.SI,False,2016-04-29,True,False,False,True,2015-2021,2017-01-10,"[""financial_bad""]",2017-01-09,801152.SI,000518.SZ
801152.SI,False,2016-04-29,True,False,False,True,2015-2021,2017-01-11,"[""financial_bad""]",2017-01-10,801152.SI,000518.SZ
801152.SI,False,2016-04-29,True,False,False,True,2015-2021,2017-01-12,"[""financial_bad""]",2017-01-11,801152.SI,000518.SZ
801181.SI,True,2016-03-24,True,False,False,True,2015-2021,2017-01-12,"[""financial_bad""]",2017-01-11,801181.SI,600149.SH
801152.SI,False,2016-04-29,True,False,False,True,2015-2021,2017-01-13,"[""financial_bad""]",2017-01-12,801152.SI,000518.SZ
801044.SI,True,2016-03-31,True,False,False,True,2015-2021,2017-01-13,"[""financial_bad""]",2017-01-12,801044.SI,000932.SZ
801152.SI,False,2016-04-29,True,False,False,True,2015-2021,2017-01-25,"[""financial_bad""]",2017-01-24,801152.SI,000518.SZ
801181.SI,True,2016-03-24,True,False,False,True,2015-2021,2017-01-25,"[""financial_bad""]",2017-01-24,801181.SI,600149.SH
801152.SI,False,2016-04-29,True,False,False,True,2015-2021,2017-01-26,"[""financial_bad""]",2017-01-25,801152.SI,000518.SZ
801181.SI,True,2016-03-24,True,False,False,True,2015-2021,2017-01-26,"[""financial_bad""]",2017-01-25,801181.SI,600149.SH
801152.SI,False,2016-04-29,True,False,False,True,2015-2021,2017-02-03,"[""financial_bad""]",2017-01-26,801152.SI,000518.SZ
801055.SI,False,2016-04-30,True,False,False,True,2015-2021,2017-02-03,"[""financial_bad""]",2017-01-26,801055.SI,000630.SZ
801181.SI,True,2016-03-24,True,False,False,True,2015-2021,2017-02-03,"[""financial_bad""]",2017-01-26,801181.SI,600149.SH
801152.SI,False,2016-04-29,True,False,False,True,2015-2021,2017-02-06,"[""financial_bad""]",2017-02-03,801152.SI,000518.SZ
801181.SI,True,2016-03-24,True,False,False,True,2015-2021,2017-02-06,"[""financial_bad""]",2017-02-03,801181.SI,600149.SH
801152.SI,False,2016-04-29,True,False,False,True,2015-2021,2017-02-07,"[""financial_bad""]",2017-02-06,801152.SI,000518.SZ
801181.SI,True,2016-03-24,True,False,False,True,2015-2021,2017-02-07,"[""financial_bad""]",2017-02-06,801181.SI,600149.SH
801152.SI,False,2016-04-29,True,False,False,True,2015-2021,2017-02-08,"[""financial_bad""]",2017-02-07,801152.SI,000518.SZ
801181.SI,True,2016-03-24,True,False,False,True,2015-2021,2017-02-08,"[""financial_bad""]",2017-02-07,801181.SI,600149.SH
801152.SI,False,2016-04-29,True,False,False,True,2015-2021,2017-02-09,"[""financial_bad""]",2017-02-08,801152.SI,000518.SZ
801055.SI,False,2016-04-30,True,False,False,True,2015-2021,2017-02-09,"[""financial_bad""]",2017-02-08,801055.SI,000630.SZ
801181.SI,True,2016-03-24,True,False,False,True,2015-2021,2017-02-09,"[""financial_bad""]",2017-02-08,801181.SI,600149.SH
801152.SI,False,2016-04-29,True,False,False,True,2015-2021,2017-02-10,"[""financial_bad""]",2017-02-09,801152.SI,000518.SZ
801181.SI,True,2016-03-24,True,False,False,True,2015-2021,2017-02-10,"[""financial_bad""]",2017-02-09,801181.SI,600149.SH
801152.SI,False,2016-04-29,True,False,False,True,2015-2021,2017-02-13,"[""financial_bad""]",2017-02-10,801152.SI,000518.SZ
801055.SI,True,2016-04-30,True,False,False,True,2015-2021,2017-02-13,"[""financial_bad""]",2017-02-10,801055.SI,000630.SZ
801181.SI,True,2016-03-24,True,False,False,True,2015-2021,2017-02-13,"[""financial_bad""]",2017-02-10,801181.SI,600149.SH
801152.SI,False,2016-04-29,True,False,False,True,2015-2021,2017-02-14,"[""financial_bad""]",2017-02-13,801152.SI,000518.SZ
801055.SI,True,2016-04-30,True,False,False,True,2015-2021,2017-02-14,"[""financial_bad""]",2017-02-13,801055.SI,000630.SZ
801181.SI,True,2016-03-24,True,False,False,True,2015-2021,2017-02-14,"[""financial_bad""]",2017-02-13,801181.SI,600149.SH
801152.SI,False,2016-04-29,True,False,False,True,2015-2021,2017-02-15,"[""financial_bad""]",2017-02-14,801152.SI,000518.SZ
801055.SI,True,2016-04-30,True,False,False,True,2015-2021,2017-02-15,"[""financial_bad""]",2017-02-14,801055.SI,000630.SZ
801152.SI,False,2016-04-29,True,False,False,True,2015-2021,2017-02-16,"[""financial_bad""]",2017-02-15,801152.SI,000518.SZ
801055.SI,True,2016-04-30,True,False,False,True,2015-2021,2017-02-16,"[""financial_bad""]",2017-02-15,801055.SI,000630.SZ
801181.SI,True,2016-03-24,True,False,False,True,2015-2021,2017-02-16,"[""financial_bad""]",2017-02-15,801181.SI,600149.SH
801152.SI,False,2016-04-29,True,False,False,True,2015-2021,2017-02-17,"[""financial_bad""]",2017-02-16,801152.SI,000518.SZ
801055.SI,True,2016-04-30,True,False,False,True,2015-2021,2017-02-17,"[""financial_bad""]",2017-02-16,801055.SI,000630.SZ
801181.SI,True,2016-03-24,True,False,False,True,2015-2021,2017-02-17,"[""financial_bad""]",2017-02-16,801181.SI,600149.SH
801152.SI,False,2016-04-29,True,False,False,True,2015-2021,2017-02-20,"[""financial_bad""]",2017-02-17,801152.SI,000518.SZ
801055.SI,True,2016-04-30,True,False,False,True,2015-2021,2017-02-20,"[""financial_bad""]",2017-02-17,801055.SI,000630.SZ
801181.SI,True,2016-03-24,True,False,False,True,2015-2021,2017-02-20,"[""financial_bad""]",2017-02-17,801181.SI,600149.SH
801152.SI,False,2016-04-29,True,False,False,True,2015-2021,2017-02-21,"[""financial_bad""]",2017-02-20,801152.SI,000518.SZ
801055.SI,True,2016-04-30,True,False,False,True,2015-2021,2017-02-21,"[""financial_bad""]",2017-02-20,801055.SI,000630.SZ
801181.SI,True,2016-03-24,True,False,False,True,2015-2021,2017-02-21,"[""financial_bad""]",2017-02-20,801181.SI,600149.SH
801152.SI,False,2016-04-29,True,False,False,True,2015-2021,2017-02-22,"[""financial_bad""]",2017-02-21,801152.SI,000518.SZ
801055.SI,True,2016-04-30,True,False,False,True,2015-2021,2017-02-22,"[""financial_bad""]",2017-02-21,801055.SI,000630.SZ
801181.SI,True,2016-03-24,True,False,False,True,2015-2021,2017-02-22,"[""financial_bad""]",2017-02-21,801181.SI,600149.SH
801152.SI,False,2016-04-29,True,False,False,True,2015-2021,2017-02-23,"[""financial_bad""]",2017-02-22,801152.SI,000518.SZ
801055.SI,True,2016-04-30,True,False,False,True,2015-2021,2017-02-23,"[""financial_bad""]",2017-02-22,801055.SI,000630.SZ
801711.SI,True,2016-03-26,True,False,False,True,2015-2021,2017-02-23,"[""financial_bad""]",2017-02-22,801711.SI,000877.SZ
801152.SI,False,2016-04-29,True,False,False,True,2015-2021,2017-02-24,"[""financial_bad""]",2017-02-23,801152.SI,000518.SZ
801055.SI,True,2016-04-30,True,False,False,True,2015-2021,2017-02-24,"[""financial_bad""]",2017-02-23,801055.SI,000630.SZ
801181.SI,True,2016-03-24,True,False,False,True,2015-2021,2017-02-24,"[""financial_bad""]",2017-02-23,801181.SI,600149.SH
801152.SI,False,2016-04-29,True,False,False,True,2015-2021,2017-02-27,"[""financial_bad""]",2017-02-24,801152.SI,000518.SZ
801181.SI,True,2016-03-24,True,False,False,True,2015-2021,2017-02-27,"[""financial_bad""]",2017-02-24,801181.SI,600149.SH
801152.SI,False,2016-04-29,True,False,False,True,2015-2021,2017-02-28,"[""financial_bad""]",2017-02-27,801152.SI,000518.SZ
801181.SI,True,2016-03-24,True,False,False,True,2015-2021,2017-02-28,"[""financial_bad""]",2017-02-27,801181.SI,600149.SH
801152.SI,False,2016-04-29,True,False,False,True,2015-2021,2017-03-01,"[""financial_bad""]",2017-02-28,801152.SI,000518.SZ
801181.SI,True,2016-03-24,True,False,False,True,2015-2021,2017-03-01,"[""financial_bad""]",2017-02-28,801181.SI,600149.SH
801152.SI,False,2016-04-29,True,False,False,True,2015-2021,2017-03-02,"[""financial_bad""]",2017-03-01,801152.SI,000518.SZ
801711.SI,True,2016-03-26,True,False,False,True,2015-2021,2017-03-02,"[""financial_bad""]",2017-03-01,801711.SI,000877.SZ
801181.SI,True,2016-03-24,True,False,False,True,2015-2021,2017-03-02,"[""financial_bad""]",2017-03-01,801181.SI,600149.SH
801152.SI,False,2016-04-29,True,False,False,True,2015-2021,2017-03-03,"[""financial_bad""]",2017-03-02,801152.SI,000518.SZ
801711.SI,True,2016-03-26,True,False,False,True,2015-2021,2017-03-03,"[""financial_bad""]",2017-03-02,801711.SI,000877.SZ
801181.SI,True,2016-03-24,True,False,False,True,2015-2021,2017-03-03,"[""financial_bad""]",2017-03-02,801181.SI,600149.SH
801152.SI,False,2016-04-29,True,False,False,True,2015-2021,2017-03-06,"[""financial_bad""]",2017-03-03,801152.SI,000518.SZ
801711.SI,True,2016-03-26,True,False,False,True,2015-2021,2017-03-06,"[""financial_bad""]",2017-03-03,801711.SI,000877.SZ
801181.SI,True,2016-03-24,True,False,False,True,2015-2021,2017-03-06,"[""financial_bad""]",2017-03-03,801181.SI,600149.SH
801152.SI,False,2016-04-29,True,False,False,True,2015-2021,2017-03-07,"[""financial_bad""]",2017-03-06,801152.SI,000518.SZ
801181.SI,True,2016-03-24,True,False,False,True,2015-2021,2017-03-07,"[""financial_bad""]",2017-03-06,801181.SI,600149.SH
801152.SI,False,2016-04-29,True,False,False,True,2015-2021,2017-03-08,"[""financial_bad""]",2017-03-07,801152.SI,000518.SZ
801181.SI,True,2016-03-24,True,False,False,True,2015-2021,2017-03-08,"[""financial_bad""]",2017-03-07,801181.SI,600149.SH
801152.SI,False,2016-04-29,True,False,False,True,2015-2021,2017-03-09,"[""financial_bad""]",2017-03-08,801152.SI,000518.SZ
801181.SI,True,2016-03-24,True,False,False,True,2015-2021,2017-03-09,"[""financial_bad""]",2017-03-08,801181.SI,600149.SH
